Hosted Applications,Outlook not opening in VMware
Application Issues,Unable to login to Orion below link: https://orion-login.us.kworld.kpmg.com/orionWeb/
Application Issues,Not able to upload the file to FPI database
Network Issues,not able to update below URL and having access
Application Issues,Orion
Application Issues,unable to access java application
Application Issues,SYNC timesheet
Application Issues,Need to install datacard application
Application Issues,Unable to access Java application
Application Issues,Outlook not working
Application Issues,Outlook issues
Hosted Applications,Need to reset UK sap Login password
Hosted Applications,Not able to log in to VMWare
Hosted Applications,VMware not working
Hosted Applications,The New Joinee - Monalisha is facing Rekonnect problem
Hosted Applications,Outlook and SAP Timesheet is not working in UK VDI
Application Issues,unable to access java application
Application Issues,"When I execute any script in visual studio I'm getting the error - ""Error Loading Extension""."
Application Issues,Installation of Excel Add in (ADFDI)
Operating System,Server INDELEXC306 (10.188.0.148) has high utilization for RAM
Hardware Issues,Laptop power on issue
Application Issues,Install SmartView (Oracle EPM add in) for Oracle Cloud Applications Reporting
Application Issues,Macros to be enabled in Excel
Hosted Applications,Skype access
Application Issues,unable to upload files in AuditBoard
Hosted Applications,Time sheet error
Application Issues,Need to downgrade Google chrome
Hosted Applications,Unable to fill up UK SAP time sheet.
Application Issues,Rekonnect showing error
Application Issues,Outlook is not working
Application Issues,Fonts installation
Login issues,Login issue
Login issues,Need to reset password.
Hosted Applications,VDI locked - more than 3 times wrong password
Application Issues,"Not able to open Pst in outlook, need this urgently"
Application Issues,Connection getting lost often in 3rd party application
Hardware Issues,"System has become too slow. Please help to clear cache memory, temporary folders and see what else can be done to enhance system speed. Regards, Vaib"
UAT or Testing,My google translate is not working. All my work is dependent on the google translate and client deliverable is getting delayed because of that. Kindly
Application Issues,User contacted and updated that unable to view data that is updated in the share point site.
Security Incident,Lost Laptop need replacement
Security Incident,user has lost his laptop.
Application Issues,Macro Not working
Application Issues,"Hi Team, I have lost access to the printers in 5th floor & 6th floor of Building 10C. please note I got transferred to a new department last week. C"
Application Issues,Mobile Iron app is locked out. Cannot access emails on my mobile phone.
Application Issues,Unable to send picture inside US VDI from Outlook some are missing
Hardware Issues,I need a laptop charger seat no. - GR10C.5.446
Hardware Issues,Request for Monitor Replacement
Hardware Issues,Mouse for the day
Hardware Issues,
Hardware Issues,Forgot Display port to VGA adapter request you to kindly issue me a temporary one
Application Issues,Dongle not functional
Hardware Issues,laptop bag issue
Hardware Issues,Lan wire
Hardware Issues,Urgent Replace Headphone Broken
Hardware Issues,Require 1 new desktop and 1 keyboard plus wires to connect desktop already present on my desk. Seat GR10C.5.399
Hardware Issues,NEED A SCREEN AND CONNECTOR URGENTLY GR10C.5.878
Application Issues,Charger stolen
Hardware Issues,Connector needed.
Hardware Issues,VGA Cable
Hardware Issues,Charger is not working
Hardware Issues,Need a laptop charger for 2 hours for HP EliteBook.
Hardware Issues,User need 820 G4 Charger for 2 hours.
Hardware Issues,Request for Dell Charger for one day
Application Issues,Request for Temp Laptop charger.
Hardware Issues,Need a temp laptop charger
Hardware Issues,User need charger.
Hardware Issues,Need replacement of laptop bag
Hardware Issues,VGA Cable required to connect monitor.
Hardware Issues,"Letter ""B"" got struck off from keyboard."
Hardware Issues,
Hardware Issues,Temp Folio Laptop Charger.
Hardware Issues,Need temporary headphone for a client call.
Application Issues,Could you please issue me a new laptop charger as my current charger is missing from my desk.
Hardware Issues,Lost HP laptop charger
Hardware Issues,User contacted and updated that he is unable to find external monitor at his desk.
Hardware Issues,Ip phone not working GR05C.08 288
Hardware Issues,Request for charger
Hardware Issues,"Problem with mouse, kindly replace it"
Hardware Issues,Change of mouse
Application Issues,Unable to delete a screen in eA
Application Issues,eAudit
Application Issues,I can't access to eAudit UK VDI
Application Issues,eAudit crashing
Application Issues,Unable to access eAudit file in UK VDI.
Application Issues,e-audit not working
Application Issues,eAudit not working
Application Issues,e-audit
Application Issues,Unable to open eAudit
Application Issues,need to backup work paper from the files in eaudit.
Application Issues,Eaudit is not working.
Application Issues,Eaudit Application error
Application Issues,I am unable to access a few eAudit Files since yesterday in my VMware.
Application Issues,eAudIT not Responding
Application Issues,eAudit application error
Application Issues,eAudit is not working.
Application Issues,unable to open eAudit
Application Issues,unable to open eAudit
Application Issues,e-Audit file is not accessible.
Application Issues,eaudit is not opening
Application Issues,eAudit issue
Application Issues,eAudit engagements are not shown
Application Issues,e-Audit not working properly.
Application Issues,Unable to print documents from Concur
Application Issues,Not able to take prints for expense submission due to DLP
Security Incident,"User Absconded (Augustine, Aleena )- Assets Not Returned"
Hardware Issues,Network device Down : INKOCACCSW05-10FA (10.211.225.25)
Application Issues,KPMG mail not getting synced on my mobile
Application Issues,Request for removing restrictions for using internet on KPMG India ID.
Application Issues,Kindly Generate new pin for mobile IRON. Mobile no-9810183725 Mail ID - sumitaneja@kpmg.com Mobile model-One plus 6 Android
Application Issues,File Share Folder Access in reference to SR1863059
Hardware Issues,
Hardware Issues,Docking station not working
Application Issues,Data Card not working
Hardware Issues,ISSUE OF DOCKING STATION
Hardware Issues,require display port to VGA connector to connect display to laptop.
Hardware Issues,Require dock station for GDC user.
Hardware Issues,Mouse not working properly. Kindly replace the same with new one.
Hardware Issues,Request for replacement of Mouse.
Hardware Issues,Request for Temporary Mouse
Application Issues,Canada Citrix slowness issue
Application Issues,Canada Server issue
Application Issues,Canada citrix issue
Application Issues,OS link not working
Application Issues,OS and OS1 disconnection
Application Issues,server issue
Application Issues,Server Slowness
Hardware Issues,System Issue
Application Issues,Excel not working
Application Issues,Canada Server slowness
Application Issues,Canada Citrix is very slow
Hardware Issues,System Issue
Application Issues,Canada Server Issue
Application Issues,Canada Citrix Issue.
Application Issues,Performance degradation in OS link
Application Issues,Login Issue.
Application Issues,Cannot access the Citrix environment even after logging in with the correct credentials
Application Issues,"VDI is not working, system is freezing and showing white blank screen"
Application Issues,Excel issue
Application Issues,Slowness in IDEA Tool in VDI
Application Issues,Excel re=start in VDI automatically thrice today and Adobe pdf not working on local desktop
Application Issues,Excel slowness
Application Issues,Unable to access GORS in US Server.
Application Issues,Outlook Closes automatically when minimized
Application Issues,Macros are disabled in VDI
Application Issues,Unable to view the eWP
Application Issues,Excel Slowness - Seat No. KOWTC.10.232
Application Issues,eaudit slowness
Application Issues,OLE POP up error
Application Issues,Unable to click on Accept Action Item in EXTEND
Application Issues,GoRS is not working inside US Citrix Desktop
Application Issues,Orion slowness
Application Issues,VDI is getting stuck
Application Issues,"Unable to login to citrix server , Showing as incorrect credintials"
Application Issues,Server slowness
Hardware Issues,User contacted and updated that facing issue in access Open port.
Application Issues,User requesting for Share folder access. Service Assessment-KGS (\\useomvfs76.us.kworld.kpmg.com\ksd\Department)
Application Issues,"need the access for ""Sales KGS Support Team"" ON Microsoft Dynamics."
Application Issues,LAN not working
Application Issues,My outlook rules are not working since long. can you please rectify. I sit in building infinity all days except Wednesdays. On Wednesday I operate fro
Application Issues,
Application Issues,EIKON and Capital IQ issue
Application Issues,Unable to change VM Ware Password
Application Issues,VMware Horizon Client is not working properly.
Hardware Issues,need to run bit locker on user machine
Application Issues,DRMS not working.
Application Issues,User is unable to send a mails to external Mails Getting DLP Blocked error
